date,store,item,sales
2013-01-14,9,2,26
2013-01-15,9,2,32
2013-01-16,9,2,37
2013-01-17,9,2,39
2013-01-18,9,2,48
2013-01-19,9,2,31
2013-01-20,9,2,49
2013-01-21,9,2,23
2013-01-22,9,2,29
2013-01-23,9,2,28
2013-01-24,9,2,35
2013-01-25,9,2,32
2013-01-26,9,2,50
2013-01-27,9,2,47
2013-01-28,9,2,22
2013-01-29,9,2,32
2013-01-30,9,2,32
2013-01-31,9,2,42
2013-02-01,9,2,50
2013-02-02,9,2,46
2013-02-03,9,2,45
2013-02-04,9,2,29
2013-02-05,9,2,43
2013-02-06,9,2,43
2013-02-07,9,2,46
2013-02-08,9,2,37
2013-02-09,9,2,48
2013-02-10,9,2,36
2013-02-11,9,2,34
2013-02-12,9,2,38
2013-02-13,9,2,33
2013-02-14,9,2,42
2013-02-15,9,2,46
2013-02-16,9,2,43
2013-02-17,9,2,49
2013-02-18,9,2,31
2013-02-19,9,2,33
2013-02-20,9,2,43
2013-02-21,9,2,38
2013-02-22,9,2,35
2013-02-23,9,2,50
2013-02-24,9,2,48
2013-02-25,9,2,34
2013-02-26,9,2,39
2013-02-27,9,2,37
2013-02-28,9,2,51
2013-01-01,10,2,36
2013-01-02,10,2,34
2013-01-03,10,2,34
2013-01-04,10,2,50
2013-01-05,10,2,42
2013-01-06,10,2,56
2013-01-07,10,2,28
2013-01-08,10,2,29
2013-01-09,10,2,35
2013-01-10,10,2,35
2013-01-11,10,2,34
2013-01-12,10,2,35
2013-01-13,10,2,42
2013-01-14,10,2,37
2013-01-15,10,2,33
2013-01-16,10,2,34
2013-01-17,10,2,45
2013-01-18,10,2,45
2013-01-19,10,2,39
2013-01-20,10,2,60
2013-01-21,10,2,29
2013-01-22,10,2,43
2013-01-23,10,2,30
2013-01-24,10,2,50
2013-01-25,10,2,49
2013-01-26,10,2,31
2013-01-27,10,2,45
2013-01-28,10,2,32
2013-01-29,10,2,44
2013-01-30,10,2,37
2013-01-31,10,2,39
2013-02-01,10,2,36
2013-02-02,10,2,56
2013-02-03,10,2,42
2013-02-04,10,2,39
2013-02-05,10,2,36
2013-02-06,10,2,49
2013-02-07,10,2,40
2013-02-08,10,2,48
2013-02-09,10,2,45
2013-02-10,10,2,48
2013-02-11,10,2,33
2013-02-12,10,2,26
2013-02-13,10,2,40
2013-02-14,10,2,33
2013-02-15,10,2,54
2013-02-16,10,2,40
2013-02-17,10,2,49
2013-02-18,10,2,30
2013-02-19,10,2,49
2013-02-20,10,2,38
2013-02-21,10,2,44
2013-02-22,10,2,52
2013-02-23,10,2,47
2013-02-24,10,2,36
2013-02-25,10,2,26
2013-02-26,10,2,33
2013-02-27,10,2,40
2013-02-28,10,2,43
2013-01-01,1,3,15
2013-01-02,1,3,30
2013-01-03,1,3,14
2013-01-04,1,3,10
2013-01-05,1,3,23
2013-01-06,1,3,23
2013-01-07,1,3,10
2013-01-08,1,3,13
2013-01-09,1,3,16
2013-01-10,1,3,15
2013-01-11,1,3,24
2013-01-12,1,3,19
2013-01-13,1,3,19
2013-01-14,1,3,15
2013-01-15,1,3,12
2013-01-16,1,3,26
2013-01-17,1,3,14
2013-01-18,1,3,21
2013-01-19,1,3,13
2013-01-20,1,3,21
2013-01-21,1,3,18
2013-01-22,1,3,20
2013-01-23,1,3,14
2013-01-24,1,3,20
2013-01-25,1,3,21
2013-01-26,1,3,17
2013-01-27,1,3,17
2013-01-28,1,3,14
2013-01-29,1,3,15
2013-01-30,1,3,14
2013-01-31,1,3,24
2013-02-01,1,3,22
2013-02-02,1,3,32
2013-02-03,1,3,29
2013-02-04,1,3,21
2013-02-05,1,3,21
2013-02-06,1,3,19
2013-02-07,1,3,15
2013-02-08,1,3,26
2013-02-09,1,3,24
2013-02-10,1,3,24
2013-02-11,1,3,18
2013-02-12,1,3,17
2013-02-13,1,3,21
2013-02-14,1,3,12
2013-02-15,1,3,23
2013-02-16,1,3,23
2013-02-17,1,3,22
2013-02-18,1,3,16
2013-02-19,1,3,19
2013-02-20,1,3,25
2013-02-21,1,3,21
2013-02-22,1,3,24
2013-02-23,1,3,29
2013-02-24,1,3,15
2013-02-25,1,3,19
2013-02-26,1,3,17
2013-02-27,1,3,19
2013-02-28,1,3,24
2013-01-01,2,3,19
2013-01-02,2,3,32
2013-01-03,2,3,26
2013-01-04,2,3,34
2013-01-05,2,3,25
2013-01-06,2,3,27
2013-01-07,2,3,29
2013-01-08,2,3,20
2013-01-09,2,3,18
2013-01-10,2,3,23
2013-01-11,2,3,35
2013-01-12,2,3,33
2013-01-13,2,3,44
2013-01-14,2,3,25
2013-01-15,2,3,32
2013-01-16,2,3,16
2013-01-17,2,3,23
2013-01-18,2,3,24
2013-01-19,2,3,19
2013-01-20,2,3,33
2013-01-21,2,3,28
2013-01-22,2,3,17
2013-01-23,2,3,23
2013-01-24,2,3,25
2013-01-25,2,3,28
2013-01-26,2,3,33
2013-01-27,2,3,30
2013-01-28,2,3,22
2013-01-29,2,3,19
2013-01-30,2,3,25
2013-01-31,2,3,24
2013-02-01,2,3,24
2013-02-02,2,3,42
2013-02-03,2,3,36
2013-02-04,2,3,25
2013-02-05,2,3,29
2013-02-06,2,3,29
2013-02-07,2,3,28
2013-02-08,2,3,33
2013-02-09,2,3,27
2013-02-10,2,3,43
2013-02-11,2,3,29
2013-02-12,2,3,26
2013-02-13,2,3,26
2013-02-14,2,3,24
2013-02-15,2,3,42
2013-02-16,2,3,32
2013-02-17,2,3,43
2013-02-18,2,3,18
2013-02-19,2,3,35
2013-02-20,2,3,23
2013-02-21,2,3,30
2013-02-22,2,3,30
2013-02-23,2,3,31
2013-02-24,2,3,48
2013-02-25,2,3,26
2013-02-26,2,3,19
2013-02-27,2,3,27
2013-02-28,2,3,23
2013-01-01,3,3,26
2013-01-02,3,3,16
2013-01-03,3,3,17
2013-01-04,3,3,25
2013-01-05,3,3,34
2013-01-06,3,3,25
2013-01-07,3,3,21
2013-01-08,3,3,24
2013-01-09,3,3,21
2013-01-10,3,3,30
2013-01-11,3,3,23
2013-01-12,3,3,28
2013-01-13,3,3,35
2013-01-14,3,3,15
2013-01-15,3,3,29
2013-01-16,3,3,19
2013-01-17,3,3,27
2013-01-18,3,3,15
2013-01-19,3,3,30
2013-01-20,3,3,22
2013-01-21,3,3,21
2013-01-22,3,3,31
2013-01-23,3,3,20
2013-01-24,3,3,16
2013-01-25,3,3,31
2013-01-26,3,3,28
2013-01-27,3,3,29
2013-01-28,3,3,14
2013-01-29,3,3,20
2013-01-30,3,3,18
2013-01-31,3,3,38
2013-02-01,3,3,26
2013-02-02,3,3,21
2013-02-03,3,3,29
2013-02-04,3,3,21
2013-02-05,3,3,26
2013-02-06,3,3,21
2013-02-07,3,3,27
2013-02-08,3,3,24
2013-02-09,3,3,35
2013-02-10,3,3,29
2013-02-11,3,3,20
2013-02-12,3,3,27
2013-02-13,3,3,27
2013-02-14,3,3,27
2013-02-15,3,3,26
2013-02-16,3,3,35
2013-02-17,3,3,27
2013-02-18,3,3,18
2013-02-19,3,3,29
2013-02-20,3,3,34
2013-02-21,3,3,21
2013-02-22,3,3,20
2013-02-23,3,3,21
2013-02-24,3,3,38
2013-02-25,3,3,19
2013-02-26,3,3,21
2013-02-27,3,3,32
2013-02-28,3,3,35
2013-01-01,4,3,17
2013-01-02,4,3,23
2013-01-03,4,3,27
2013-01-04,4,3,27
2013-01-05,4,3,19
2013-01-06,4,3,27
2013-01-07,4,3,25
2013-01-08,4,3,23
2013-01-09,4,3,18
2013-01-10,4,3,24
2013-01-11,4,3,22
2013-01-12,4,3,23
2013-01-13,4,3,25
2013-01-14,4,3,22
2013-01-15,4,3,26
2013-01-16,4,3,17
2013-01-17,4,3,24
2013-01-18,4,3,34
2013-01-19,4,3,20
2013-01-20,4,3,27
2013-01-21,4,3,10
2013-01-22,4,3,17
2013-01-23,4,3,22
2013-01-24,4,3,24
2013-01-25,4,3,21
2013-01-26,4,3,22
2013-01-27,4,3,33
2013-01-28,4,3,13
2013-01-29,4,3,22
2013-01-30,4,3,27
2013-01-31,4,3,17
2013-02-01,4,3,24
2013-02-02,4,3,23
2013-02-03,4,3,32
2013-02-04,4,3,11
2013-02-05,4,3,23
2013-02-06,4,3,30
2013-02-07,4,3,27
2013-02-08,4,3,23
2013-02-09,4,3,27
2013-02-10,4,3,35
2013-02-11,4,3,14
2013-02-12,4,3,24
2013-02-13,4,3,26
2013-02-14,4,3,22
2013-02-15,4,3,32
2013-02-16,4,3,30
2013-02-17,4,3,20
2013-02-18,4,3,14
2013-02-19,4,3,19
2013-02-20,4,3,25
2013-02-21,4,3,27
2013-02-22,4,3,28
2013-02-23,4,3,22
2013-02-24,4,3,30
2013-02-25,4,3,9
2013-02-26,4,3,19
2013-02-27,4,3,19
2013-02-28,4,3,24
2013-01-01,5,3,14
2013-01-02,5,3,16
2013-01-03,5,3,15
2013-01-04,5,3,15
2013-01-05,5,3,10
2013-01-06,5,3,13
2013-01-07,5,3,11
2013-01-08,5,3,10
2013-01-09,5,3,22
2013-01-10,5,3,8
2013-01-11,5,3,21
2013-01-12,5,3,23
2013-01-13,5,3,19
2013-01-14,5,3,14
2013-01-15,5,3,11
2013-01-16,5,3,16
2013-01-17,5,3,17
2013-01-18,5,3,17
2013-01-19,5,3,16
2013-01-20,5,3,15
2013-01-21,5,3,9
2013-01-22,5,3,14
2013-01-23,5,3,19
2013-01-24,5,3,16
2013-01-25,5,3,20
2013-01-26,5,3,13
2013-01-27,5,3,19
2013-01-28,5,3,9
2013-01-29,5,3,16
2013-01-30,5,3,19
2013-01-31,5,3,10
2013-02-01,5,3,20
2013-02-02,5,3,22
2013-02-03,5,3,25
2013-02-04,5,3,16
2013-02-05,5,3,11
2013-02-06,5,3,13
2013-02-07,5,3,11
2013-02-08,5,3,24
2013-02-09,5,3,11
2013-02-10,5,3,26
2013-02-11,5,3,8
2013-02-12,5,3,22
2013-02-13,5,3,18
2013-02-14,5,3,18
2013-02-15,5,3,22
2013-02-16,5,3,13
2013-02-17,5,3,18
2013-02-18,5,3,13
2013-02-19,5,3,23
2013-02-20,5,3,11
2013-02-21,5,3,21
2013-02-22,5,3,14
2013-02-23,5,3,19
2013-02-24,5,3,25
2013-02-25,5,3,13
2013-02-26,5,3,23
2013-02-27,5,3,16
2013-02-28,5,3,17
2013-01-01,6,3,13
2013-01-02,6,3,14
2013-01-03,6,3,13
2013-01-04,6,3,17
2013-01-05,6,3,21
2013-01-06,6,3,26
2013-01-07,6,3,14
2013-01-08,6,3,16
2013-01-09,6,3,18
2013-01-10,6,3,17
2013-01-11,6,3,14
2013-01-12,6,3,16
2013-01-13,6,3,15
2013-01-14,6,3,16
2013-01-15,6,3,11
2013-01-16,6,3,20
2013-01-17,6,3,14
2013-01-18,6,3,18
2013-01-19,6,3,11
2013-01-20,6,3,16
2013-01-21,6,3,13
2013-01-22,6,3,18
2013-01-23,6,3,16
2013-01-24,6,3,16
2013-01-25,6,3,19
2013-01-26,6,3,14
2013-01-27,6,3,17
2013-01-28,6,3,10
2013-01-29,6,3,19
2013-01-30,6,3,14
2013-01-31,6,3,11
2013-02-01,6,3,20
2013-02-02,6,3,16
2013-02-03,6,3,23
2013-02-04,6,3,15
2013-02-05,6,3,17
2013-02-06,6,3,22
2013-02-07,6,3,10
2013-02-08,6,3,18
2013-02-09,6,3,30
2013-02-10,6,3,18
2013-02-11,6,3,12
2013-02-12,6,3,17
2013-02-13,6,3,18
2013-02-14,6,3,23
2013-02-15,6,3,20
2013-02-16,6,3,16
2013-02-17,6,3,18
2013-02-18,6,3,18
2013-02-19,6,3,14
2013-02-20,6,3,27
2013-02-21,6,3,20
2013-02-22,6,3,16
2013-02-23,6,3,25
2013-02-24,6,3,22
2013-02-25,6,3,13
2013-02-26,6,3,10
2013-02-27,6,3,24
2013-02-28,6,3,26
2013-01-01,7,3,9
2013-01-02,7,3,11
2013-01-03,7,3,14
2013-01-04,7,3,15
2013-01-05,7,3,14
2013-01-06,7,3,18
2013-01-07,7,3,10
2013-01-08,7,3,12
2013-01-09,7,3,8
2013-01-10,7,3,15
2013-01-11,7,3,25
2013-01-12,7,3,19
2013-01-13,7,3,13
2013-01-14,7,3,17
2013-01-15,7,3,15
2013-01-16,7,3,9
2013-01-17,7,3,14
2013-01-18,7,3,9
2013-01-19,7,3,12
2013-01-20,7,3,19
2013-01-21,7,3,8
2013-01-22,7,3,12
2013-01-23,7,3,19
2013-01-24,7,3,21
2013-01-25,7,3,11
2013-01-26,7,3,21
2013-01-27,7,3,11
2013-01-28,7,3,9
2013-01-29,7,3,12
2013-01-30,7,3,10
2013-01-31,7,3,15
2013-02-01,7,3,13
2013-02-02,7,3,14
2013-02-03,7,3,19
2013-02-04,7,3,14
2013-02-05,7,3,22
2013-02-06,7,3,17
2013-02-07,7,3,17
2013-02-08,7,3,16
2013-02-09,7,3,14
2013-02-10,7,3,20
2013-02-11,7,3,9
2013-02-12,7,3,14
2013-02-13,7,3,9
2013-02-14,7,3,13
2013-02-15,7,3,19
2013-02-16,7,3,20
2013-02-17,7,3,25
2013-02-18,7,3,10
2013-02-19,7,3,22
2013-02-20,7,3,15
2013-02-21,7,3,22
2013-02-22,7,3,19
2013-02-23,7,3,19
2013-02-24,7,3,19
2013-02-25,7,3,16
2013-02-26,7,3,14
2013-02-27,7,3,19
2013-02-28,7,3,15
2013-01-01,8,3,21
2013-01-02,8,3,21
2013-01-03,8,3,21
2013-01-04,8,3,19
2013-01-05,8,3,24
2013-01-06,8,3,30
2013-01-07,8,3,26
2013-01-08,8,3,20
2013-01-09,8,3,27
2013-01-10,8,3,28
2013-01-11,8,3,15
2013-01-12,8,3,31
2013-01-13,8,3,28
2013-01-14,8,3,25
2013-01-15,8,3,24
2013-01-16,8,3,34
2013-01-17,8,3,28
2013-01-18,8,3,32
2013-01-19,8,3,33
2013-01-20,8,3,26
2013-01-21,8,3,26
2013-01-22,8,3,21
2013-01-23,8,3,20
2013-01-24,8,3,23
2013-01-25,8,3,34
2013-01-26,8,3,29
2013-01-27,8,3,26
2013-01-28,8,3,20
2013-01-29,8,3,26
2013-01-30,8,3,23
2013-01-31,8,3,33
2013-02-01,8,3,30
2013-02-02,8,3,30
2013-02-03,8,3,38
2013-02-04,8,3,23
2013-02-05,8,3,26
2013-02-06,8,3,26
2013-02-07,8,3,26
2013-02-08,8,3,35
2013-02-09,8,3,44
2013-02-10,8,3,43
2013-02-11,8,3,20
2013-02-12,8,3,40
2013-02-13,8,3,26
2013-02-14,8,3,25
2013-02-15,8,3,35
2013-02-16,8,3,26
2013-02-17,8,3,28
2013-02-18,8,3,20
2013-02-19,8,3,35
2013-02-20,8,3,15
2013-02-21,8,3,36
2013-02-22,8,3,31
2013-02-23,8,3,32
2013-02-24,8,3,32
2013-02-25,8,3,31
2013-02-26,8,3,26
2013-02-27,8,3,24
2013-02-28,8,3,31
2013-01-01,9,3,20
2013-01-02,9,3,22
2013-01-03,9,3,20
2013-01-04,9,3,25
2013-01-05,9,3,25
2013-01-06,9,3,22
2013-01-07,9,3,19
2013-01-08,9,3,14
2013-01-09,9,3,16
2013-01-10,9,3,22
2013-01-11,9,3,21
2013-01-12,9,3,25
2013-01-13,9,3,18
2013-01-14,9,3,16
2013-01-15,9,3,27
2013-01-16,9,3,21
2013-01-17,9,3,21
2013-01-18,9,3,26
2013-01-19,9,3,24
2013-01-20,9,3,21
2013-01-21,9,3,18
2013-01-22,9,3,23
2013-01-23,9,3,21
2013-01-24,9,3,23
2013-01-25,9,3,22
2013-01-26,9,3,14
2013-01-27,9,3,23
2013-01-28,9,3,16
2013-01-29,9,3,22
2013-01-30,9,3,19
2013-01-31,9,3,17
2013-02-01,9,3,33
2013-02-02,9,3,22
2013-02-03,9,3,24
2013-02-04,9,3,14
2013-02-05,9,3,22
2013-02-06,9,3,20
2013-02-07,9,3,25
2013-02-08,9,3,23
2013-02-09,9,3,26
2013-02-10,9,3,29
2013-02-11,9,3,17
2013-02-12,9,3,29
2013-02-13,9,3,21
2013-02-14,9,3,19
2013-02-15,9,3,22
2013-02-16,9,3,27
2013-02-17,9,3,44
2013-02-18,9,3,15
2013-02-19,9,3,22
2013-02-20,9,3,22
2013-02-21,9,3,29
2013-02-22,9,3,26
2013-02-23,9,3,26
2013-02-24,9,3,23
2013-02-25,9,3,22
2013-02-26,9,3,23
2013-02-27,9,3,26
2013-02-28,9,3,20
2013-01-01,10,3,18
2013-01-02,10,3,28
2013-01-03,10,3,26
2013-01-04,10,3,31
2013-01-05,10,3,22
2013-01-06,10,3,35
2013-01-07,10,3,20
2013-01-08,10,3,29
2013-01-09,10,3,18
2013-01-10,10,3,20
2013-01-11,10,3,25
2013-01-12,10,3,28
2013-01-13,10,3,36
2013-01-14,10,3,14
2013-01-15,10,3,27
2013-01-16,10,3,15
2013-01-17,10,3,19
2013-01-18,10,3,27
2013-01-19,10,3,27
2013-01-20,10,3,37
2013-01-21,10,3,20
2013-01-22,10,3,23
2013-01-23,10,3,31
2013-01-24,10,3,20
2013-01-25,10,3,20
2013-01-26,10,3,24
2013-01-27,10,3,20
2013-01-28,10,3,12
2013-01-29,10,3,20
2013-01-30,10,3,13
2013-01-31,10,3,18
2013-02-01,10,3,26
2013-02-02,10,3,25
2013-02-03,10,3,26
2013-02-04,10,3,22
2013-02-05,10,3,19
2013-02-06,10,3,19
2013-02-07,10,3,34
2013-02-08,10,3,25
2013-02-09,10,3,33
2013-02-10,10,3,39
2013-02-11,10,3,18
2013-02-12,10,3,19
2013-02-13,10,3,24
2013-02-14,10,3,21
2013-02-15,10,3,19
2013-02-16,10,3,28
2013-02-17,10,3,28
2013-02-18,10,3,29
2013-02-19,10,3,23
2013-02-20,10,3,18
2013-02-21,10,3,29
2013-02-22,10,3,26
2013-02-23,10,3,27
2013-02-24,10,3,30
2013-02-25,10,3,21
2013-02-26,10,3,19
2013-02-27,10,3,28
2013-02-28,10,3,23
2013-01-01,1,4,10
2013-01-02,1,4,11
2013-01-03,1,4,8
2013-01-04,1,4,19
2013-01-05,1,4,12
2013-01-06,1,4,16
2013-01-07,1,4,7
2013-01-08,1,4,9
2013-01-09,1,4,11
2013-01-10,1,4,16
2013-01-11,1,4,19
2013-01-12,1,4,9
2013-01-13,1,4,8
2013-01-14,1,4,5
2013-01-15,1,4,14
2013-01-16,1,4,7
2013-01-17,1,4,11
2013-01-18,1,4,7
2013-01-19,1,4,9
2013-01-20,1,4,20
2013-01-21,1,4,15
2013-01-22,1,4,11
2013-01-23,1,4,7
2013-01-24,1,4,8
2013-01-25,1,4,12
2013-01-26,1,4,5
2013-01-27,1,4,13
2013-01-28,1,4,7
2013-01-29,1,4,13
2013-01-30,1,4,8
2013-01-31,1,4,19
2013-02-01,1,4,21
2013-02-02,1,4,10
2013-02-03,1,4,6
2013-02-04,1,4,11
2013-02-05,1,4,17
2013-02-06,1,4,9
2013-02-07,1,4,15
2013-02-08,1,4,14
2013-02-09,1,4,12
2013-02-10,1,4,13
2013-02-11,1,4,12
2013-02-12,1,4,13
2013-02-13,1,4,13
2013-02-14,1,4,9
2013-02-15,1,4,15
2013-02-16,1,4,13
2013-02-17,1,4,11
2013-02-18,1,4,9
2013-02-19,1,4,8
2013-02-20,1,4,14
2013-02-21,1,4,9
2013-02-22,1,4,9
2013-02-23,1,4,13
2013-02-24,1,4,9
2013-02-25,1,4,8
2013-02-26,1,4,16
2013-02-27,1,4,17
2013-02-28,1,4,14
2013-01-01,2,4,21
2013-01-02,2,4,14
2013-01-03,2,4,12
2013-01-04,2,4,17
2013-01-05,2,4,14
2013-01-06,2,4,17
2013-01-07,2,4,13
2013-01-08,2,4,10
2013-01-09,2,4,11
2013-01-10,2,4,12
2013-01-11,2,4,14
2013-01-12,2,4,17
2013-01-13,2,4,23
2013-01-14,2,4,12
2013-01-15,2,4,10
2013-01-16,2,4,19
2013-01-17,2,4,16
2013-01-18,2,4,13
2013-01-19,2,4,18
2013-01-20,2,4,23
2013-01-21,2,4,11
2013-01-22,2,4,15
2013-01-23,2,4,13
2013-01-24,2,4,14
2013-01-25,2,4,16
2013-01-26,2,4,18
2013-01-27,2,4,18
2013-01-28,2,4,11
2013-01-29,2,4,13
2013-01-30,2,4,16
2013-01-31,2,4,17
2013-02-01,2,4,22
2013-02-02,2,4,21
2013-02-03,2,4,29
2013-02-04,2,4,14
2013-02-05,2,4,9
2013-02-06,2,4,11
2013-02-07,2,4,20
2013-02-08,2,4,18
2013-02-09,2,4,15
2013-02-10,2,4,28
2013-02-11,2,4,19
2013-02-12,2,4,14
2013-02-13,2,4,18
2013-02-14,2,4,17
2013-02-15,2,4,17
2013-02-16,2,4,17
2013-02-17,2,4,23
2013-02-18,2,4,12
2013-02-19,2,4,13
2013-02-20,2,4,13
2013-02-21,2,4,19
2013-02-22,2,4,21
2013-02-23,2,4,15
2013-02-24,2,4,19
2013-02-25,2,4,11
2013-02-26,2,4,18
2013-02-27,2,4,15
2013-02-28,2,4,18
2013-01-01,3,4,9
2013-01-02,3,4,15
2013-01-03,3,4,9
2013-01-04,3,4,16
2013-01-05,3,4,16
2013-01-06,3,4,13
2013-01-07,3,4,11
2013-01-08,3,4,11
2013-01-09,3,4,16
2013-01-10,3,4,11
2013-01-11,3,4,11
2013-01-12,3,4,18
2013-01-13,3,4,11
2013-01-14,3,4,15
2013-01-15,3,4,9
2013-01-16,3,4,17
2013-01-17,3,4,9
2013-01-18,3,4,14
2013-01-19,3,4,12
2013-01-20,3,4,13
2013-01-21,3,4,11
2013-01-22,3,4,12
2013-01-23,3,4,11
2013-01-24,3,4,11
2013-01-25,3,4,11
2013-01-26,3,4,25
2013-01-27,3,4,21
2013-01-28,3,4,10
2013-01-29,3,4,10
2013-01-30,3,4,10
2013-01-31,3,4,13
2013-02-01,3,4,20
2013-02-02,3,4,16
2013-02-03,3,4,19
2013-02-04,3,4,13
2013-02-05,3,4,12
2013-02-06,3,4,16
2013-02-07,3,4,17
2013-02-08,3,4,15
2013-02-09,3,4,13
2013-02-10,3,4,13
2013-02-11,3,4,13
2013-02-12,3,4,10
2013-02-13,3,4,15
2013-02-14,3,4,19
2013-02-15,3,4,17
2013-02-16,3,4,7
2013-02-17,3,4,23
2013-02-18,3,4,14
2013-02-19,3,4,15
2013-02-20,3,4,15
2013-02-21,3,4,16
2013-02-22,3,4,13
2013-02-23,3,4,21
2013-02-24,3,4,25
2013-02-25,3,4,11
2013-02-26,3,4,18
2013-02-27,3,4,16
2013-02-28,3,4,13
2013-01-01,4,4,13
2013-01-02,4,4,16
2013-01-03,4,4,12
2013-01-04,4,4,19
2013-01-05,4,4,13
2013-01-06,4,4,10
2013-01-07,4,4,13
2013-01-08,4,4,6
2013-01-09,4,4,16
2013-01-10,4,4,17
2013-01-11,4,4,11
2013-01-12,4,4,12
2013-01-13,4,4,14
2013-01-14,4,4,12
2013-01-15,4,4,8
2013-01-16,4,4,15
2013-01-17,4,4,12
2013-01-18,4,4,15
2013-01-19,4,4,17
2013-01-20,4,4,13
2013-01-21,4,4,8
2013-01-22,4,4,8
2013-01-23,4,4,14
2013-01-24,4,4,15
2013-01-25,4,4,15
2013-01-26,4,4,16
2013-01-27,4,4,21
2013-01-28,4,4,10
2013-01-29,4,4,13
2013-01-30,4,4,12
2013-01-31,4,4,15
2013-02-01,4,4,10
2013-02-02,4,4,15
2013-02-03,4,4,16
2013-02-04,4,4,16
2013-02-05,4,4,6
2013-02-06,4,4,18
2013-02-07,4,4,15
2013-02-08,4,4,13
2013-02-09,4,4,20
2013-02-10,4,4,15
2013-02-11,4,4,12
2013-02-12,4,4,15
2013-02-13,4,4,17
2013-02-14,4,4,19
2013-02-15,4,4,9
2013-02-16,4,4,18
2013-02-17,4,4,18
2013-02-18,4,4,10
2013-02-19,4,4,12
2013-02-20,4,4,15
2013-02-21,4,4,18
2013-02-22,4,4,10
2013-02-23,4,4,23
2013-02-24,4,4,15
2013-02-25,4,4,15
2013-02-26,4,4,14
2013-02-27,4,4,17
2013-02-28,4,4,19
2013-01-01,5,4,4
2013-01-02,5,4,5
2013-01-03,5,4,8
2013-01-04,5,4,7
2013-01-05,5,4,7
2013-01-06,5,4,12
2013-01-07,5,4,8
2013-01-08,5,4,3
2013-01-09,5,4,10
2013-01-10,5,4,9
2013-01-11,5,4,8
2013-01-12,5,4,9
2013-01-13,5,4,11
2013-01-14,5,4,6
2013-01-15,5,4,12
2013-01-16,5,4,9
2013-01-17,5,4,15
2013-01-18,5,4,7
2013-01-19,5,4,10
2013-01-20,5,4,14
2013-01-21,5,4,7
2013-01-22,5,4,4
2013-01-23,5,4,7
2013-01-24,5,4,8
2013-01-25,5,4,12
2013-01-26,5,4,12
2013-01-27,5,4,9
2013-01-28,5,4,8
2013-01-29,5,4,14
2013-01-30,5,4,12
2013-01-31,5,4,8
2013-02-01,5,4,12
2013-02-02,5,4,7
2013-02-03,5,4,15
2013-02-04,5,4,6
2013-02-05,5,4,16
2013-02-06,5,4,12
2013-02-07,5,4,8
2013-02-08,5,4,11
2013-02-09,5,4,10
2013-02-10,5,4,11
2013-02-11,5,4,11
2013-02-12,5,4,4
2013-02-13,5,4,10
2013-02-14,5,4,10
2013-02-15,5,4,20
2013-02-16,5,4,11
2013-02-17,5,4,20
2013-02-18,5,4,8
2013-02-19,5,4,8
2013-02-20,5,4,14
2013-02-21,5,4,9
2013-02-22,5,4,9
2013-02-23,5,4,14
2013-02-24,5,4,9
2013-02-25,5,4,9
2013-02-26,5,4,9
2013-02-27,5,4,11
2013-02-28,5,4,9
2013-01-01,6,4,7
2013-01-02,6,4,7
2013-01-03,6,4,17
2013-01-04,6,4,10
2013-01-05,6,4,14
2013-01-06,6,4,14
2013-01-07,6,4,8
2013-01-08,6,4,10
2013-01-09,6,4,14
2013-01-10,6,4,9
2013-01-11,6,4,11
2013-01-12,6,4,13
2013-01-13,6,4,10
2013-01-14,6,4,15
2013-01-15,6,4,15
2013-01-16,6,4,5
2013-01-17,6,4,5
2013-01-18,6,4,9
2013-01-19,6,4,11
2013-01-20,6,4,9
2013-01-21,6,4,14
2013-01-22,6,4,5
2013-01-23,6,4,9
2013-01-24,6,4,11
2013-01-25,6,4,11
2013-01-26,6,4,13
2013-01-27,6,4,11
2013-01-28,6,4,10
2013-01-29,6,4,7
2013-01-30,6,4,7
2013-01-31,6,4,8
2013-02-01,6,4,11
2013-02-02,6,4,13
2013-02-03,6,4,11
2013-02-04,6,4,3
2013-02-05,6,4,9
2013-02-06,6,4,23
2013-02-07,6,4,10
2013-02-08,6,4,11
2013-02-09,6,4,10
2013-02-10,6,4,11
2013-02-11,6,4,7
2013-02-12,6,4,10
2013-02-13,6,4,16
2013-02-14,6,4,7
2013-02-15,6,4,11
2013-02-16,6,4,9
2013-02-17,6,4,14
2013-02-18,6,4,3
2013-02-19,6,4,6
2013-02-20,6,4,10
2013-02-21,6,4,8
2013-02-22,6,4,7
2013-02-23,6,4,12
2013-02-24,6,4,16
2013-02-25,6,4,6
2013-02-26,6,4,5
2013-02-27,6,4,8
2013-02-28,6,4,13
2013-01-01,7,4,6
2013-01-02,7,4,8
2013-01-03,7,4,9
2013-01-04,7,4,2
2013-01-05,7,4,15
2013-01-06,7,4,7
2013-01-07,7,4,5
2013-01-08,7,4,10
2013-01-09,7,4,8
2013-01-10,7,4,13
2013-01-11,7,4,14
2013-01-12,7,4,8
2013-01-13,7,4,10
2013-01-14,7,4,7
2013-01-15,7,4,3
2013-01-16,7,4,7
2013-01-17,7,4,13
2013-01-18,7,4,12
2013-01-19,7,4,10
2013-01-20,7,4,5
2013-01-21,7,4,4
2013-01-22,7,4,4
2013-01-23,7,4,7
2013-01-24,7,4,12
2013-01-25,7,4,12
2013-01-26,7,4,8
2013-01-27,7,4,10
