value,split,value_feature
115,0,41 45 29 38 37 37 29 37 41 53
52,0,45 29 38 37 37 29 37 41 53 115
67,0,29 38 37 37 29 37 41 53 115 52
56,0,38 37 37 29 37 41 53 115 52 67
49,0,37 37 29 37 41 53 115 52 67 56
54,0,37 29 37 41 53 115 52 67 56 49
51,0,29 37 41 53 115 52 67 56 49 54
43,0,37 41 53 115 52 67 56 49 54 51
76,0,41 53 115 52 67 56 49 54 51 43
91,0,53 115 52 67 56 49 54 51 43 76
46,0,115 52 67 56 49 54 51 43 76 91
42,0,52 67 56 49 54 51 43 76 91 46
48,0,67 56 49 54 51 43 76 91 46 42
49,0,56 49 54 51 43 76 91 46 42 48
49,0,49 54 51 43 76 91 46 42 48 49
39,0,54 51 43 76 91 46 42 48 49 49
69,0,51 43 76 91 46 42 48 49 49 39
73,0,43 76 91 46 42 48 49 49 39 69
51,0,76 91 46 42 48 49 49 39 69 73
29,0,91 46 42 48 49 49 39 69 73 51
41,0,46 42 48 49 49 39 69 73 51 29
54,0,42 48 49 49 39 69 73 51 29 41
30,0,48 49 49 39 69 73 51 29 41 54
31,0,49 49 39 69 73 51 29 41 54 30
44,0,49 39 69 73 51 29 41 54 30 31
43,0,39 69 73 51 29 41 54 30 31 44
28,0,69 73 51 29 41 54 30 31 44 43
42,0,73 51 29 41 54 30 31 44 43 28
33,0,51 29 41 54 30 31 44 43 28 42
60,0,29 41 54 30 31 44 43 28 42 33
46,0,41 54 30 31 44 43 28 42 33 60
41,0,54 30 31 44 43 28 42 33 60 46
42,0,30 31 44 43 28 42 33 60 46 41
39,0,31 44 43 28 42 33 60 46 41 42
45,0,44 43 28 42 33 60 46 41 42 39
41,0,43 28 42 33 60 46 41 42 39 45
63,0,28 42 33 60 46 41 42 39 45 41
44,0,42 33 60 46 41 42 39 45 41 63
45,0,33 60 46 41 42 39 45 41 63 44
33,0,60 46 41 42 39 45 41 63 44 45
40,0,46 41 42 39 45 41 63 44 45 33
45,0,41 42 39 45 41 63 44 45 33 40
67,0,42 39 45 41 63 44 45 33 40 45
45,0,39 45 41 63 44 45 33 40 45 67
62,0,45 41 63 44 45 33 40 45 67 45
71,0,41 63 44 45 33 40 45 67 45 62
47,0,63 44 45 33 40 45 67 45 62 71
81,0,44 45 33 40 45 67 45 62 71 47
72,0,45 33 40 45 67 45 62 71 47 81
78,0,33 40 45 67 45 62 71 47 81 72
63,0,40 45 67 45 62 71 47 81 72 78
68,0,45 67 45 62 71 47 81 72 78 63
50,0,67 45 62 71 47 81 72 78 63 68
35,0,45 62 71 47 81 72 78 63 68 50
72,0,62 71 47 81 72 78 63 68 50 35
44,0,71 47 81 72 78 63 68 50 35 72
43,0,47 81 72 78 63 68 50 35 72 44
41,0,81 72 78 63 68 50 35 72 44 43
52,0,72 78 63 68 50 35 72 44 43 41
47,0,78 63 68 50 35 72 44 43 41 52
49,0,63 68 50 35 72 44 43 41 52 47
29,0,68 50 35 72 44 43 41 52 47 49
38,0,50 35 72 44 43 41 52 47 49 29
48,0,35 72 44 43 41 52 47 49 29 38
60,0,72 44 43 41 52 47 49 29 38 48
46,0,44 43 41 52 47 49 29 38 48 60
68,0,43 41 52 47 49 29 38 48 60 46
66,0,41 52 47 49 29 38 48 60 46 68
67,0,52 47 49 29 38 48 60 46 68 66
72,0,47 49 29 38 48 60 46 68 66 67
70,0,49 29 38 48 60 46 68 66 67 72
98,0,29 38 48 60 46 68 66 67 72 70
77,0,38 48 60 46 68 66 67 72 70 98
66,0,48 60 46 68 66 67 72 70 98 77
52,0,60 46 68 66 67 72 70 98 77 66
38,0,46 68 66 67 72 70 98 77 66 52
44,0,68 66 67 72 70 98 77 66 52 38
84,0,66 67 72 70 98 77 66 52 38 44
68,0,67 72 70 98 77 66 52 38 44 84
27,0,72 70 98 77 66 52 38 44 84 68
42,0,70 98 77 66 52 38 44 84 68 27
34,0,98 77 66 52 38 44 84 68 27 42
34,0,77 66 52 38 44 84 68 27 42 34
56,0,66 52 38 44 84 68 27 42 34 34
51,0,52 38 44 84 68 27 42 34 34 56
22,0,38 44 84 68 27 42 34 34 56 51
36,0,44 84 68 27 42 34 34 56 51 22
52,0,84 68 27 42 34 34 56 51 22 36
42,0,68 27 42 34 34 56 51 22 36 52
46,0,27 42 34 34 56 51 22 36 52 42
35,0,42 34 34 56 51 22 36 52 42 46
32,0,34 34 56 51 22 36 52 42 46 35
33,0,34 56 51 22 36 52 42 46 35 32
33,0,56 51 22 36 52 42 46 35 32 33
44,0,51 22 36 52 42 46 35 32 33 33
45,0,22 36 52 42 46 35 32 33 33 44
26,0,36 52 42 46 35 32 33 33 44 45
25,0,52 42 46 35 32 33 33 44 45 26
35,0,42 46 35 32 33 33 44 45 26 25
25,0,46 35 32 33 33 44 45 26 25 35
21,0,35 32 33 33 44 45 26 25 35 25
29,0,32 33 33 44 45 26 25 35 25 21
30,0,33 33 44 45 26 25 35 25 21 29
24,0,33 44 45 26 25 35 25 21 29 30
18,0,44 45 26 25 35 25 21 29 30 24
32,0,45 26 25 35 25 21 29 30 24 18
22,0,26 25 35 25 21 29 30 24 18 32
15,0,25 35 25 21 29 30 24 18 32 22
33,0,35 25 21 29 30 24 18 32 22 15
23,0,25 21 29 30 24 18 32 22 15 33
22,0,21 29 30 24 18 32 22 15 33 23
10,0,29 30 24 18 32 22 15 33 23 22
23,0,30 24 18 32 22 15 33 23 22 10
28,0,24 18 32 22 15 33 23 22 10 23
18,0,18 32 22 15 33 23 22 10 23 28
18,0,32 22 15 33 23 22 10 23 28 18
23,0,22 15 33 23 22 10 23 28 18 18
27,0,15 33 23 22 10 23 28 18 18 23
25,0,33 23 22 10 23 28 18 18 23 27
18,0,23 22 10 23 28 18 18 23 27 25
27,0,22 10 23 28 18 18 23 27 25 18
35,0,10 23 28 18 18 23 27 25 18 27
35,0,23 28 18 18 23 27 25 18 27 35
30,0,28 18 18 23 27 25 18 27 35 35
25,0,18 18 23 27 25 18 27 35 35 30
27,0,18 23 27 25 18 27 35 35 30 25
36,0,23 27 25 18 27 35 35 30 25 27
20,0,27 25 18 27 35 35 30 25 27 36
22,0,25 18 27 35 35 30 25 27 36 20
34,0,18 27 35 35 30 25 27 36 20 22
33,0,27 35 35 30 25 27 36 20 22 34
37,0,35 35 30 25 27 36 20 22 34 33
40,0,35 30 25 27 36 20 22 34 33 37
43,0,30 25 27 36 20 22 34 33 37 40
48,0,25 27 36 20 22 34 33 37 40 43
25,0,27 36 20 22 34 33 37 40 43 48
33,0,36 20 22 34 33 37 40 43 48 25
38,0,20 22 34 33 37 40 43 48 25 33
247,0,22 34 33 37 40 43 48 25 33 38
34,0,34 33 37 40 43 48 25 33 38 247
42,0,33 37 40 43 48 25 33 38 247 34
38,0,37 40 43 48 25 33 38 247 34 42
54,0,40 43 48 25 33 38 247 34 42 38
32,0,43 48 25 33 38 247 34 42 38 54
22,0,48 25 33 38 247 34 42 38 54 32
36,0,25 33 38 247 34 42 38 54 32 22
51,0,33 38 247 34 42 38 54 32 22 36
50,0,38 247 34 42 38 54 32 22 36 51
45,0,247 34 42 38 54 32 22 36 51 50
24,0,34 42 38 54 32 22 36 51 50 45
29,0,42 38 54 32 22 36 51 50 45 24
39,0,38 54 32 22 36 51 50 45 24 29
25,0,54 32 22 36 51 50 45 24 29 39
37,0,32 22 36 51 50 45 24 29 39 25
26,0,22 36 51 50 45 24 29 39 25 37
37,0,36 51 50 45 24 29 39 25 37 26
37,0,51 50 45 24 29 39 25 37 26 37
27,0,50 45 24 29 39 25 37 26 37 37
39,0,45 24 29 39 25 37 26 37 37 27
35,0,24 29 39 25 37 26 37 37 27 39
72,0,29 39 25 37 26 37 37 27 39 35
40,0,39 25 37 26 37 37 27 39 35 72
42,0,25 37 26 37 37 27 39 35 72 40
39,0,37 26 37 37 27 39 35 72 40 42
37,0,26 37 37 27 39 35 72 40 42 39
49,0,37 37 27 39 35 72 40 42 39 37
40,0,37 27 39 35 72 40 42 39 37 49
41,0,27 39 35 72 40 42 39 37 49 40
41,0,39 35 72 40 42 39 37 49 40 41
49,0,35 72 40 42 39 37 49 40 41 41
64,0,72 40 42 39 37 49 40 41 41 49
41,0,40 42 39 37 49 40 41 41 49 64
31,0,42 39 37 49 40 41 41 49 64 41
49,0,39 37 49 40 41 41 49 64 41 31
48,0,37 49 40 41 41 49 64 41 31 49
47,0,49 40 41 41 49 64 41 31 49 48
33,0,40 41 41 49 64 41 31 49 48 47
38,0,41 41 49 64 41 31 49 48 47 33
32,0,41 49 64 41 31 49 48 47 33 38
30,0,49 64 41 31 49 48 47 33 38 32
49,0,64 41 31 49 48 47 33 38 32 30
49,0,41 31 49 48 47 33 38 32 30 49
43,0,31 49 48 47 33 38 32 30 49 49
49,0,49 48 47 33 38 32 30 49 49 43
44,0,48 47 33 38 32 30 49 49 43 49
66,0,47 33 38 32 30 49 49 43 49 44
51,0,33 38 32 30 49 49 43 49 44 66
35,0,38 32 30 49 49 43 49 44 66 51
57,0,32 30 49 49 43 49 44 66 51 35
74,0,30 49 49 43 49 44 66 51 35 57
57,0,49 49 43 49 44 66 51 35 57 74
57,0,49 43 49 44 66 51 35 57 74 57
49,0,43 49 44 66 51 35 57 74 57 57
56,0,49 44 66 51 35 57 74 57 57 49
39,0,44 66 51 35 57 74 57 57 49 56
25,0,66 51 35 57 74 57 57 49 56 39
42,0,51 35 57 74 57 57 49 56 39 25
39,0,35 57 74 57 57 49 56 39 25 42
36,0,57 74 57 57 49 56 39 25 42 39
46,0,74 57 57 49 56 39 25 42 39 36
43,0,57 57 49 56 39 25 42 39 36 46
39,0,57 49 56 39 25 42 39 36 46 43
44,0,49 56 39 25 42 39 36 46 43 39
38,0,56 39 25 42 39 36 46 43 39 44
58,0,39 25 42 39 36 46 43 39 44 38
63,0,25 42 39 36 46 43 39 44 38 58
62,0,42 39 36 46 43 39 44 38 58 63
51,0,39 36 46 43 39 44 38 58 63 62
57,0,36 46 43 39 44 38 58 63 62 51
47,0,46 43 39 44 38 58 63 62 51 57
38,0,43 39 44 38 58 63 62 51 57 47
42,0,39 44 38 58 63 62 51 57 47 38
54,0,44 38 58 63 62 51 57 47 38 42
67,0,38 58 63 62 51 57 47 38 42 54
47,0,58 63 62 51 57 47 38 42 54 67
49,0,63 62 51 57 47 38 42 54 67 47
35,0,62 51 57 47 38 42 54 67 47 49
37,0,51 57 47 38 42 54 67 47 49 35
27,0,57 47 38 42 54 67 47 49 35 37
38,0,47 38 42 54 67 47 49 35 37 27
47,0,38 42 54 67 47 49 35 37 27 38
63,0,42 54 67 47 49 35 37 27 38 47
58,0,54 67 47 49 35 37 27 38 47 63
65,0,67 47 49 35 37 27 38 47 63 58
70,0,47 49 35 37 27 38 47 63 58 65
55,0,49 35 37 27 38 47 63 58 65 70
43,0,35 37 27 38 47 63 58 65 70 55
42,0,37 27 38 47 63 58 65 70 55 43
65,0,27 38 47 63 58 65 70 55 43 42
61,0,38 47 63 58 65 70 55 43 42 65
48,0,47 63 58 65 70 55 43 42 65 61
41,0,63 58 65 70 55 43 42 65 61 48
62,0,58 65 70 55 43 42 65 61 48 41
74,0,65 70 55 43 42 65 61 48 41 62
61,0,70 55 43 42 65 61 48 41 62 74
51,0,55 43 42 65 61 48 41 62 74 61
38,0,43 42 65 61 48 41 62 74 61 51
60,0,42 65 61 48 41 62 74 61 51 38
67,0,65 61 48 41 62 74 61 51 38 60
65,0,61 48 41 62 74 61 51 38 60 67
47,0,48 41 62 74 61 51 38 60 67 65
43,0,41 62 74 61 51 38 60 67 65 47
54,0,62 74 61 51 38 60 67 65 47 43
60,0,74 61 51 38 60 67 65 47 43 54
49,0,61 51 38 60 67 65 47 43 54 60
77,0,51 38 60 67 65 47 43 54 60 49
61,0,38 60 67 65 47 43 54 60 49 77
46,0,60 67 65 47 43 54 60 49 77 61
37,0,67 65 47 43 54 60 49 77 61 46
58,0,65 47 43 54 60 49 77 61 46 37
54,0,47 43 54 60 49 77 61 46 37 58
38,0,43 54 60 49 77 61 46 37 58 54
72,0,54 60 49 77 61 46 37 58 54 38
62,0,60 49 77 61 46 37 58 54 38 72
47,0,49 77 61 46 37 58 54 38 72 62
45,0,77 61 46 37 58 54 38 72 62 47
43,0,61 46 37 58 54 38 72 62 47 45
37,0,46 37 58 54 38 72 62 47 45 43
39,0,37 58 54 38 72 62 47 45 43 37
56,0,58 54 38 72 62 47 45 43 37 39
70,0,54 38 72 62 47 45 43 37 39 56
67,0,38 72 62 47 45 43 37 39 56 70
64,0,72 62 47 45 43 37 39 56 70 67
49,0,62 47 45 43 37 39 56 70 67 64
85,0,47 45 43 37 39 56 70 67 64 49
73,0,45 43 37 39 56 70 67 64 49 85
55,0,43 37 39 56 70 67 64 49 85 73
74,0,37 39 56 70 67 64 49 85 73 55
55,0,39 56 70 67 64 49 85 73 55 74
56,0,56 70 67 64 49 85 73 55 74 55
61,0,70 67 64 49 85 73 55 74 55 56
58,0,67 64 49 85 73 55 74 55 56 61
55,0,64 49 85 73 55 74 55 56 61 58
56,0,49 85 73 55 74 55 56 61 58 55
56,0,85 73 55 74 55 56 61 58 55 56
54,0,73 55 74 55 56 61 58 55 56 56
47,0,55 74 55 56 61 58 55 56 56 54
43,0,74 55 56 61 58 55 56 56 54 47
34,0,55 56 61 58 55 56 56 54 47 43
54,0,56 61 58 55 56 56 54 47 43 34
51,0,61 58 55 56 56 54 47 43 34 54
74,0,58 55 56 56 54 47 43 34 54 51
78,0,55 56 56 54 47 43 34 54 51 74
104,0,56 56 54 47 43 34 54 51 74 78
85,0,56 54 47 43 34 54 51 74 78 104
81,0,54 47 43 34 54 51 74 78 104 85
59,0,47 43 34 54 51 74 78 104 85 81
66,0,43 34 54 51 74 78 104 85 81 59
60,0,34 54 51 74 78 104 85 81 59 66
66,0,54 51 74 78 104 85 81 59 66 60
51,0,51 74 78 104 85 81 59 66 60 66
49,0,74 78 104 85 81 59 66 60 66 51
59,0,78 104 85 81 59 66 60 66 51 49
55,0,104 85 81 59 66 60 66 51 49 59
46,0,85 81 59 66 60 66 51 49 59 55
45,0,81 59 66 60 66 51 49 59 55 46
71,0,59 66 60 66 51 49 59 55 46 45
73,0,66 60 66 51 49 59 55 46 45 71
39,0,60 66 51 49 59 55 46 45 71 73
38,0,66 51 49 59 55 46 45 71 73 39
41,0,51 49 59 55 46 45 71 73 39 38
46,0,49 59 55 46 45 71 73 39 38 41
35,0,59 55 46 45 71 73 39 38 41 46
28,0,55 46 45 71 73 39 38 41 46 35
30,0,46 45 71 73 39 38 41 46 35 28
26,0,45 71 73 39 38 41 46 35 28 30
53,0,71 73 39 38 41 46 35 28 30 26
39,0,73 39 38 41 46 35 28 30 26 53
53,0,39 38 41 46 35 28 30 26 53 39
43,0,38 41 46 35 28 30 26 53 39 53
62,0,41 46 35 28 30 26 53 39 53 43
72,0,46 35 28 30 26 53 39 53 43 62
58,0,35 28 30 26 53 39 53 43 62 72
54,0,28 30 26 53 39 53 43 62 72 58
43,0,30 26 53 39 53 43 62 72 58 54
44,0,26 53 39 53 43 62 72 58 54 43
55,0,53 39 53 43 62 72 58 54 43 44
53,0,39 53 43 62 72 58 54 43 44 55
38,0,53 43 62 72 58 54 43 44 55 53
42,0,43 62 72 58 54 43 44 55 53 38
50,0,62 72 58 54 43 44 55 53 38 42
30,0,72 58 54 43 44 55 53 38 42 50
51,0,58 54 43 44 55 53 38 42 50 30
63,0,54 43 44 55 53 38 42 50 30 51
66,0,43 44 55 53 38 42 50 30 51 63
55,0,44 55 53 38 42 50 30 51 63 66
61,0,55 53 38 42 50 30 51 63 66 55
64,0,53 38 42 50 30 51 63 66 55 61
51,0,38 42 50 30 51 63 66 55 61 64
54,0,42 50 30 51 63 66 55 61 64 51
55,0,50 30 51 63 66 55 61 64 51 54
37,0,30 51 63 66 55 61 64 51 54 55
46,0,51 63 66 55 61 64 51 54 55 37
49,0,63 66 55 61 64 51 54 55 37 46
47,0,66 55 61 64 51 54 55 37 46 49
49,0,55 61 64 51 54 55 37 46 49 47
25,0,61 64 51 54 55 37 46 49 47 49
47,0,64 51 54 55 37 46 49 47 49 25
45,0,51 54 55 37 46 49 47 49 25 47
60,0,54 55 37 46 49 47 49 25 47 45
48,0,55 37 46 49 47 49 25 47 45 60
45,0,37 46 49 47 49 25 47 45 60 48
36,0,46 49 47 49 25 47 45 60 48 45
55,0,49 47 49 25 47 45 60 48 45 36
39,0,47 49 25 47 45 60 48 45 36 55
57,0,49 25 47 45 60 48 45 36 55 39
53,0,25 47 45 60 48 45 36 55 39 57
38,0,47 45 60 48 45 36 55 39 57 53
59,0,45 60 48 45 36 55 39 57 53 38
42,0,60 48 45 36 55 39 57 53 38 59
41,0,48 45 36 55 39 57 53 38 59 42
42,0,45 36 55 39 57 53 38 59 42 41
38,0,36 55 39 57 53 38 59 42 41 42
41,0,55 39 57 53 38 59 42 41 42 38
43,0,39 57 53 38 59 42 41 42 38 41
53,0,57 53 38 59 42 41 42 38 41 43
48,0,53 38 59 42 41 42 38 41 43 53
48,0,38 59 42 41 42 38 41 43 53 48
46,0,59 42 41 42 38 41 43 53 48 48
55,0,42 41 42 38 41 43 53 48 48 46
36,0,41 42 38 41 43 53 48 48 46 55
31,0,42 38 41 43 53 48 48 46 55 36
34,0,38 41 43 53 48 48 46 55 36 31
44,0,41 43 53 48 48 46 55 36 31 34
29,0,43 53 48 48 46 55 36 31 34 44
47,0,53 48 48 46 55 36 31 34 44 29
43,0,48 48 46 55 36 31 34 44 29 47
54,0,48 46 55 36 31 34 44 29 47 43
49,0,46 55 36 31 34 44 29 47 43 54
39,0,55 36 31 34 44 29 47 43 54 49
31,0,36 31 34 44 29 47 43 54 49 39
35,0,31 34 44 29 47 43 54 49 39 31
19,0,34 44 29 47 43 54 49 39 31 35
29,0,44 29 47 43 54 49 39 31 35 19
38,0,29 47 43 54 49 39 31 35 19 29
31,0,47 43 54 49 39 31 35 19 29 38
27,0,43 54 49 39 31 35 19 29 38 31
27,0,54 49 39 31 35 19 29 38 31 27
28,0,49 39 31 35 19 29 38 31 27 27
36,0,39 31 35 19 29 38 31 27 27 28
24,0,31 35 19 29 38 31 27 27 28 36
25,0,35 19 29 38 31 27 27 28 36 24
40,0,19 29 38 31 27 27 28 36 24 25
32,0,29 38 31 27 27 28 36 24 25 40
39,0,38 31 27 27 28 36 24 25 40 32
19,0,31 27 27 28 36 24 25 40 32 39
17,0,27 27 28 36 24 25 40 32 39 19
29,0,27 28 36 24 25 40 32 39 19 17
36,0,28 36 24 25 40 32 39 19 17 29
51,0,36 24 25 40 32 39 19 17 29 36
48,0,24 25 40 32 39 19 17 29 36 51
38,0,25 40 32 39 19 17 29 36 51 48
28,0,40 32 39 19 17 29 36 51 48 38
21,0,32 39 19 17 29 36 51 48 38 28
27,0,39 19 17 29 36 51 48 38 28 21
18,0,19 17 29 36 51 48 38 28 21 27
32,0,17 29 36 51 48 38 28 21 27 18
26,0,29 36 51 48 38 28 21 27 18 32
12,0,36 51 48 38 28 21 27 18 32 26
35,0,51 48 38 28 21 27 18 32 26 12
30,0,48 38 28 21 27 18 32 26 12 35
21,0,38 28 21 27 18 32 26 12 35 30
19,0,28 21 27 18 32 26 12 35 30 21
28,0,21 27 18 32 26 12 35 30 21 19
26,0,27 18 32 26 12 35 30 21 19 28
14,0,18 32 26 12 35 30 21 19 28 26
26,0,32 26 12 35 30 21 19 28 26 14
23,0,26 12 35 30 21 19 28 26 14 26
13,0,12 35 30 21 19 28 26 14 26 23
39,0,35 30 21 19 28 26 14 26 23 13
45,0,30 21 19 28 26 14 26 23 13 39
46,0,21 19 28 26 14 26 23 13 39 45
29,0,19 28 26 14 26 23 13 39 45 46
17,0,28 26 14 26 23 13 39 45 46 29
22,0,26 14 26 23 13 39 45 46 29 17
36,0,14 26 23 13 39 45 46 29 17 22
23,0,26 23 13 39 45 46 29 17 22 36
20,0,23 13 39 45 46 29 17 22 36 23
26,0,13 39 45 46 29 17 22 36 23 20
19,0,39 45 46 29 17 22 36 23 20 26
49,0,45 46 29 17 22 36 23 20 26 19
48,0,46 29 17 22 36 23 20 26 19 49
30,0,29 17 22 36 23 20 26 19 49 48
26,0,17 22 36 23 20 26 19 49 48 30
34,0,22 36 23 20 26 19 49 48 30 26
45,0,36 23 20 26 19 49 48 30 26 34
28,0,23 20 26 19 49 48 30 26 34 45
37,0,20 26 19 49 48 30 26 34 45 28
42,0,26 19 49 48 30 26 34 45 28 37
34,0,19 49 48 30 26 34 45 28 37 42
50,0,49 48 30 26 34 45 28 37 42 34
25,0,48 30 26 34 45 28 37 42 34 50
29,0,30 26 34 45 28 37 42 34 50 25
28,0,26 34 45 28 37 42 34 50 25 29
42,0,34 45 28 37 42 34 50 25 29 28
33,0,45 28 37 42 34 50 25 29 28 42
20,0,28 37 42 34 50 25 29 28 42 33
28,0,37 42 34 50 25 29 28 42 33 20
30,0,42 34 50 25 29 28 42 33 20 28
35,0,34 50 25 29 28 42 33 20 28 30
29,0,50 25 29 28 42 33 20 28 30 35
56,0,25 29 28 42 33 20 28 30 35 29
45,0,29 28 42 33 20 28 30 35 29 56
21,0,28 42 33 20 28 30 35 29 56 45
24,0,42 33 20 28 30 35 29 56 45 21
40,0,33 20 28 30 35 29 56 45 21 24
34,0,20 28 30 35 29 56 45 21 24 40
36,0,28 30 35 29 56 45 21 24 40 34
31,0,30 35 29 56 45 21 24 40 34 36
32,0,35 29 56 45 21 24 40 34 36 31
49,0,29 56 45 21 24 40 34 36 31 32
40,0,56 45 21 24 40 34 36 31 32 49
65,0,45 21 24 40 34 36 31 32 49 40
47,0,21 24 40 34 36 31 32 49 40 65
40,0,24 40 34 36 31 32 49 40 65 47
36,0,40 34 36 31 32 49 40 65 47 40
48,0,34 36 31 32 49 40 65 47 40 36
23,0,36 31 32 49 40 65 47 40 36 48
53,0,31 32 49 40 65 47 40 36 48 23
63,0,32 49 40 65 47 40 36 48 23 53
39,0,49 40 65 47 40 36 48 23 53 63
54,0,40 65 47 40 36 48 23 53 63 39
58,0,65 47 40 36 48 23 53 63 39 54
44,0,47 40 36 48 23 53 63 39 54 58
28,0,40 36 48 23 53 63 39 54 58 44
30,0,36 48 23 53 63 39 54 58 44 28
32,0,48 23 53 63 39 54 58 44 28 30
47,0,23 53 63 39 54 58 44 28 30 32
38,0,53 63 39 54 58 44 28 30 32 47
31,0,63 39 54 58 44 28 30 32 47 38
44,0,39 54 58 44 28 30 32 47 38 31
55,0,54 58 44 28 30 32 47 38 31 44
69,0,58 44 28 30 32 47 38 31 44 55
50,0,44 28 30 32 47 38 31 44 55 69
58,0,28 30 32 47 38 31 44 55 69 50
62,0,30 32 47 38 31 44 55 69 50 58
80,0,32 47 38 31 44 55 69 50 58 62
79,0,47 38 31 44 55 69 50 58 62 80
58,0,38 31 44 55 69 50 58 62 80 79
51,0,31 44 55 69 50 58 62 80 79 58
50,0,44 55 69 50 58 62 80 79 58 51
54,0,55 69 50 58 62 80 79 58 51 50
52,0,69 50 58 62 80 79 58 51 50 54
63,0,50 58 62 80 79 58 51 50 54 52
57,0,58 62 80 79 58 51 50 54 52 63
76,0,62 80 79 58 51 50 54 52 63 57
65,0,80 79 58 51 50 54 52 63 57 76
57,0,79 58 51 50 54 52 63 57 76 65
54,0,58 51 50 54 52 63 57 76 65 57
60,0,51 50 54 52 63 57 76 65 57 54
75,0,50 54 52 63 57 76 65 57 54 60
86,0,54 52 63 57 76 65 57 54 60 75
59,0,52 63 57 76 65 57 54 60 75 86
60,0,63 57 76 65 57 54 60 75 86 59
51,0,57 76 65 57 54 60 75 86 59 60
63,0,76 65 57 54 60 75 86 59 60 51
71,0,65 57 54 60 75 86 59 60 51 63
60,0,57 54 60 75 86 59 60 51 63 71
85,0,54 60 75 86 59 60 51 63 71 60
86,0,60 75 86 59 60 51 63 71 60 85
58,0,75 86 59 60 51 63 71 60 85 86
60,0,86 59 60 51 63 71 60 85 86 58
76,0,59 60 51 63 71 60 85 86 58 60
57,0,60 51 63 71 60 85 86 58 60 76
70,0,51 63 71 60 85 86 58 60 76 57
81,0,63 71 60 85 86 58 60 76 57 70
79,0,71 60 85 86 58 60 76 57 70 81
62,0,60 85 86 58 60 76 57 70 81 79
63,0,85 86 58 60 76 57 70 81 79 62
52,0,86 58 60 76 57 70 81 79 62 63
53,0,58 60 76 57 70 81 79 62 63 52
66,0,60 76 57 70 81 79 62 63 52 53
65,0,76 57 70 81 79 62 63 52 53 66
63,0,57 70 81 79 62 63 52 53 66 65
50,0,70 81 79 62 63 52 53 66 65 63
56,0,81 79 62 63 52 53 66 65 63 50
72,0,79 62 63 52 53 66 65 63 50 56
59,0,62 63 52 53 66 65 63 50 56 72
69,0,63 52 53 66 65 63 50 56 72 59
91,0,52 53 66 65 63 50 56 72 59 69
94,0,53 66 65 63 50 56 72 59 69 91
95,0,66 65 63 50 56 72 59 69 91 94
84,0,65 63 50 56 72 59 69 91 94 95
72,0,63 50 56 72 59 69 91 94 95 84
73,0,50 56 72 59 69 91 94 95 84 72
71,0,56 72 59 69 91 94 95 84 72 73
90,0,72 59 69 91 94 95 84 72 73 71
80,0,59 69 91 94 95 84 72 73 71 90
78,0,69 91 94 95 84 72 73 71 90 80
93,0,91 94 95 84 72 73 71 90 80 78
74,0,94 95 84 72 73 71 90 80 78 93
62,0,95 84 72 73 71 90 80 78 93 74
67,0,84 72 73 71 90 80 78 93 74 62
93,0,72 73 71 90 80 78 93 74 62 67
67,0,73 71 90 80 78 93 74 62 67 93
53,0,71 90 80 78 93 74 62 67 93 67
70,0,90 80 78 93 74 62 67 93 67 53
79,0,80 78 93 74 62 67 93 67 53 70
90,0,78 93 74 62 67 93 67 53 70 79
68,0,93 74 62 67 93 67 53 70 79 90
86,0,74 62 67 93 67 53 70 79 90 68
65,0,62 67 93 67 53 70 79 90 68 86
80,0,67 93 67 53 70 79 90 68 86 65
76,0,93 67 53 70 79 90 68 86 65 80
79,0,67 53 70 79 90 68 86 65 80 76
82,0,53 70 79 90 68 86 65 80 76 79
67,0,70 79 90 68 86 65 80 76 79 82
58,0,79 90 68 86 65 80 76 79 82 67
73,0,90 68 86 65 80 76 79 82 67 58
144,0,68 86 65 80 76 79 82 67 58 73
68,0,86 65 80 76 79 82 67 58 73 144
56,0,65 80 76 79 82 67 58 73 144 68
66,0,80 76 79 82 67 58 73 144 68 56
56,0,76 79 82 67 58 73 144 68 56 66
67,0,79 82 67 58 73 144 68 56 66 56
74,0,82 67 58 73 144 68 56 66 56 67
66,0,67 58 73 144 68 56 66 56 67 74
71,0,58 73 144 68 56 66 56 67 74 66
61,0,73 144 68 56 66 56 67 74 66 71
66,0,144 68 56 66 56 67 74 66 71 61
53,0,68 56 66 56 67 74 66 71 61 66
42,0,56 66 56 67 74 66 71 61 66 53
45,0,66 56 67 74 66 71 61 66 53 42
46,0,56 67 74 66 71 61 66 53 42 45
49,0,67 74 66 71 61 66 53 42 45 46
52,0,74 66 71 61 66 53 42 45 46 49
63,0,66 71 61 66 53 42 45 46 49 52
79,0,71 61 66 53 42 45 46 49 52 63
53,0,61 66 53 42 45 46 49 52 63 79
62,0,66 53 42 45 46 49 52 63 79 53
46,0,53 42 45 46 49 52 63 79 53 62
56,0,42 45 46 49 52 63 79 53 62 46
95,0,45 46 49 52 63 79 53 62 46 56
86,0,46 49 52 63 79 53 62 46 56 95
66,0,49 52 63 79 53 62 46 56 95 86
99,0,52 63 79 53 62 46 56 95 86 66
66,0,63 79 53 62 46 56 95 86 66 99
85,0,79 53 62 46 56 95 86 66 99 66
71,0,53 62 46 56 95 86 66 99 66 85
60,0,62 46 56 95 86 66 99 66 85 71
55,0,46 56 95 86 66 99 66 85 71 60
60,0,56 95 86 66 99 66 85 71 60 55
